Date,Open,High,Low,Close,Volume
29-Dec-14,113.79,114.77,113.7,113.91,27598920
30-Dec-14,113.64,113.92,112.11,112.52,29881477
31-Dec-14,112.82,113.13,110.21,110.38,41403351
2-Jan-15,111.39,111.44,107.35,109.33,53204626
5-Jan-15,108.29,108.65,105.41,106.25,64285491
6-Jan-15,106.54,107.43,104.63,106.26,65797116
7-Jan-15,107.2,108.2,106.7,107.75,40105934
8-Jan-15,109.23,112.15,108.7,111.89,59364547
9-Jan-15,112.67,113.25,110.21,112.01,53699527
12-Jan-15,112.6,112.63,108.8,109.25,49650790
13-Jan-15,111.43,112.8,108.91,110.22,67091928
14-Jan-15,109.04,110.49,108.5,109.8,48956588
15-Jan-15,110.0,110.06,106.66,106.82,60013996
16-Jan-15,107.03,107.58,105.2,105.99,78513345
20-Jan-15,107.84,108.97,106.5,108.72,49899907
21-Jan-15,108.95,111.06,108.27,109.55,48575897
22-Jan-15,110.26,112.47,109.72,112.4,53796409
23-Jan-15,112.3,113.75,111.53,112.98,46464828
26-Jan-15,113.74,114.36,112.8,113.1,55614979
27-Jan-15,112.42,112.48,109.03,109.14,95568749
28-Jan-15,117.62,118.12,115.31,115.31,146477063
29-Jan-15,116.32,119.19,115.56,118.9,84436432
30-Jan-15,118.4,120.0,116.85,117.16,83745461
2-Feb-15,118.05,119.17,116.08,118.63,62739100
3-Feb-15,118.5,119.09,117.61,118.65,51915749
4-Feb-15,118.5,120.51,118.31,119.56,70149743
5-Feb-15,120.02,120.23,119.25,119.94,42246245
6-Feb-15,120.02,120.25,118.45,118.93,43706567
9-Feb-15,118.55,119.84,118.43,119.72,38889797
10-Feb-15,120.17,122.15,120.16,122.02,62008506
11-Feb-15,122.77,124.92,122.5,124.88,73561797
12-Feb-15,126.06,127.48,125.57,126.46,74474466
13-Feb-15,127.28,127.28,125.65,127.08,54272219
17-Feb-15,127.49,128.88,126.92,127.83,63152405
18-Feb-15,127.62,128.78,127.45,128.72,44891737
19-Feb-15,128.48,129.03,128.33,128.45,37362381
20-Feb-15,128.62,129.5,128.05,129.5,48948419
23-Feb-15,130.02,133.0,129.66,133.0,70974110
24-Feb-15,132.94,133.6,131.17,132.17,69228130
25-Feb-15,131.56,131.6,128.15,128.79,74711746
26-Feb-15,128.78,130.87,126.61,130.42,91287529
27-Feb-15,130.0,130.57,128.24,128.46,62014847
2-Mar-15,129.25,130.28,128.3,129.09,48096663
3-Mar-15,128.96,129.52,128.09,129.36,37816283
4-Mar-15,129.1,129.56,128.32,128.54,31666340
5-Mar-15,128.58,128.75,125.76,126.41,56517146
6-Mar-15,128.4,129.37,126.26,126.6,72842060
9-Mar-15,127.96,129.57,125.06,127.14,88528487
10-Mar-15,126.41,127.22,123.8,124.51,68856582
11-Mar-15,124.75,124.77,122.11,122.24,68938974
12-Mar-15,122.31,124.9,121.63,124.45,48362719
13-Mar-15,124.4,125.4,122.58,123.59,51827283
16-Mar-15,123.88,124.95,122.87,124.95,35874300
17-Mar-15,125.9,127.32,125.65,127.04,51023104
18-Mar-15,127.0,129.16,126.37,128.47,65270945
19-Mar-15,128.75,129.25,127.4,127.5,45809490
20-Mar-15,128.25,128.4,125.16,125.9,68695136
23-Mar-15,127.12,127.85,126.52,127.21,37709674
24-Mar-15,127.23,128.04,126.56,126.69,32842304
25-Mar-15,126.54,126.82,123.38,123.38,51655177
26-Mar-15,122.76,124.88,122.6,124.24,47572869
27-Mar-15,124.57,124.7,122.91,123.25,39546151
30-Mar-15,124.05,126.4,124.0,126.37,47099670
31-Mar-15,126.09,126.49,124.36,124.43,42090553
1-Apr-15,124.82,125.12,123.1,124.25,40621437
2-Apr-15,125.03,125.56,124.19,125.32,32220131
6-Apr-15,124.47,127.51,124.33,127.35,37193975
7-Apr-15,127.64,128.12,125.98,126.01,35012268
8-Apr-15,125.85,126.4,124.97,125.6,37329243
9-Apr-15,125.85,126.58,124.66,126.56,32483974
10-Apr-15,125.95,127.21,125.26,127.1,40187953
13-Apr-15,128.37,128.57,126.61,126.85,36365123
14-Apr-15,127.0,127.29,125.91,126.3,25524593
15-Apr-15,126.41,127.13,126.01,126.78,28970419
16-Apr-15,126.28,127.1,126.11,126.17,28368987
17-Apr-15,125.55,126.14,124.46,124.75,51957046
20-Apr-15,125.57,128.12,125.17,127.6,47054310
21-Apr-15,128.1,128.2,126.67,126.91,32435057
22-Apr-15,126.99,128.87,126.32,128.62,37654505
23-Apr-15,128.3,130.42,128.14,129.67,45770902
24-Apr-15,130.49,130.63,129.23,130.28,44525905
27-Apr-15,132.31,133.13,131.15,132.65,96954207
28-Apr-15,134.46,134.54,129.57,130.56,118923970
29-Apr-15,130.16,131.59,128.3,128.64,63386083
30-Apr-15,128.64,127.88,124.58,125.15,83195423
1-May-15,126.1,130.13,125.3,128.95,58512638
4-May-15,129.5,130.57,128.26,128.7,50988278
5-May-15,128.15,128.45,125.78,125.8,49271416
6-May-15,126.56,126.75,123.36,125.01,72141010
7-May-15,124.77,126.08,124.02,125.26,43940895
8-May-15,126.68,127.62,126.11,127.62,55550382
11-May-15,127.39,127.56,125.62,126.32,42035757
12-May-15,125.6,126.88,124.82,125.86,48160032
13-May-15,126.15,127.19,125.87,126.01,34694235
14-May-15,127.41,128.95,127.16,128.95,45203456
15-May-15,129.07,129.49,128.21,128.77,38208034
18-May-15,128.38,130.72,128.36,130.19,50882918
19-May-15,130.69,130.88,129.64,130.07,44633240
20-May-15,130.0,130.98,129.34,130.06,36454932
21-May-15,130.07,131.63,129.83,131.39,39730364
22-May-15,131.6,132.97,131.4,132.54,45595972
26-May-15,132.6,132.91,129.12,129.62,70697560
27-May-15,130.34,132.26,130.05,132.04,45833246
28-May-15,131.86,131.95,131.1,131.78,30733309
29-May-15,131.23,131.45,129.9,130.28,50884452
1-Jun-15,130.28,131.39,130.05,130.54,32112797
2-Jun-15,129.86,130.66,129.32,129.96,33667627
3-Jun-15,130.66,130.94,129.9,130.12,30983542
4-Jun-15,129.58,130.58,128.91,129.36,38450118
5-Jun-15,129.5,129.69,128.36,128.65,35626800
8-Jun-15,128.9,129.21,126.83,127.8,52674786
9-Jun-15,126.7,128.08,125.62,127.42,56075420
10-Jun-15,127.92,129.34,127.85,128.88,39087250
11-Jun-15,129.18,130.18,128.48,128.59,35390887
12-Jun-15,128.18,128.33,127.11,127.17,36886246
15-Jun-15,126.1,127.24,125.71,126.92,43988946
16-Jun-15,127.03,127.85,126.37,127.6,31494131
17-Jun-15,127.72,127.88,126.74,127.3,32918071
18-Jun-15,127.23,128.31,127.22,127.88,35407220
19-Jun-15,127.71,127.82,126.4,126.6,54716887
22-Jun-15,127.49,128.06,127.08,127.61,34039345
23-Jun-15,127.48,127.61,126.88,127.03,30268863
24-Jun-15,127.21,129.8,127.12,128.11,55280855
25-Jun-15,128.86,129.2,127.5,127.5,31938100
26-Jun-15,127.67,127.99,126.51,126.75,44066841
29-Jun-15,125.46,126.47,124.48,124.53,49161427
30-Jun-15,125.57,126.12,124.86,125.42,44370682
1-Jul-15,126.9,126.94,125.99,126.6,30238811
2-Jul-15,126.43,126.69,125.77,126.44,27210952
6-Jul-15,124.94,126.23,124.85,126.0,28060431
7-Jul-15,125.89,126.15,123.77,125.69,46946811
8-Jul-15,124.48,124.64,122.54,122.57,60761614
9-Jul-15,123.85,124.06,119.22,120.07,78595038
10-Jul-15,121.94,123.85,121.21,123.28,61354474
13-Jul-15,125.03,125.76,124.32,125.66,41440538
14-Jul-15,126.04,126.37,125.04,125.61,31768139
15-Jul-15,125.72,127.15,125.58,126.82,33649200
16-Jul-15,127.74,128.57,127.35,128.51,36222447
17-Jul-15,129.08,129.62,128.31,129.62,46164710
20-Jul-15,130.97,132.97,130.7,132.07,58900203
21-Jul-15,132.85,132.92,130.32,130.75,76756427
22-Jul-15,121.99,125.5,121.99,125.22,115450607
23-Jul-15,126.2,127.09,125.06,125.16,50999452
24-Jul-15,125.32,125.74,123.9,124.5,42162332
27-Jul-15,123.09,123.61,122.12,122.77,44455540
28-Jul-15,123.38,123.91,122.55,123.38,33618097
29-Jul-15,123.15,123.5,122.27,122.99,37011653
30-Jul-15,122.32,122.57,121.71,122.37,33628268
31-Jul-15,122.6,122.64,120.91,121.3,42884953
3-Aug-15,121.5,122.57,117.52,118.44,69975968
4-Aug-15,117.42,117.7,113.25,114.64,124138623
5-Aug-15,112.95,117.44,112.1,115.4,99312613
6-Aug-15,115.97,116.5,114.12,115.13,52903040
7-Aug-15,114.58,116.25,114.5,115.52,38670405
10-Aug-15,116.53,119.99,116.53,119.72,54951597
11-Aug-15,117.81,118.18,113.33,113.49,97082814
12-Aug-15,112.53,115.42,109.63,115.24,101685610
13-Aug-15,116.04,116.4,114.54,115.15,48535789
14-Aug-15,114.32,116.31,114.01,115.96,42929516
17-Aug-15,116.04,117.65,115.5,117.16,40884745
18-Aug-15,116.43,117.44,116.01,116.5,34560708
19-Aug-15,116.1,116.52,114.68,115.01,48286510
20-Aug-15,114.08,114.35,111.63,112.65,67765523
21-Aug-15,110.43,111.9,105.64,105.76,126289223
24-Aug-15,94.87,108.8,92.0,103.12,161454199
25-Aug-15,111.11,111.11,103.5,103.74,102240208
26-Aug-15,107.08,109.89,105.05,109.69,96226269
27-Aug-15,112.23,113.24,110.02,112.92,83265146
28-Aug-15,112.17,113.31,111.54,113.29,52896384
31-Aug-15,112.03,114.53,112.0,112.76,55962842
1-Sep-15,110.15,111.88,107.36,107.72,75988194
2-Sep-15,110.23,112.34,109.13,112.34,61520170
3-Sep-15,112.49,112.78,110.04,110.37,52906410
4-Sep-15,108.97,110.45,108.51,109.27,49628615
8-Sep-15,111.75,112.56,110.32,112.31,54114204
9-Sep-15,113.76,114.02,109.77,110.15,84344438
10-Sep-15,110.27,113.28,109.9,112.57,62675234
11-Sep-15,111.79,114.21,111.76,114.21,49441846
14-Sep-15,116.58,116.89,114.86,115.31,58201862
15-Sep-15,115.93,116.53,114.42,116.28,43004052
16-Sep-15,116.25,116.54,115.44,116.41,36909956
17-Sep-15,115.66,116.49,113.72,113.92,63462713
18-Sep-15,112.21,114.3,111.87,113.45,73418992
21-Sep-15,113.67,115.37,113.66,115.21,46554289
22-Sep-15,113.38,114.18,112.52,113.4,49809010
23-Sep-15,113.63,114.72,113.3,114.32,35645658
24-Sep-15,113.25,115.5,112.37,115.0,49810647
25-Sep-15,116.44,116.69,114.02,114.71,55842210
28-Sep-15,113.85,114.57,112.44,112.44,51723929
29-Sep-15,112.83,113.51,107.86,109.06,73135853
30-Sep-15,110.17,111.54,108.73,110.3,66105030
1-Oct-15,109.07,109.62,107.31,109.58,63747954
2-Oct-15,108.01,111.01,107.55,110.38,57560431
5-Oct-15,110.08,111.37,109.07,110.78,51723110
6-Oct-15,110.63,111.74,109.76,111.31,48196751
7-Oct-15,110.47,111.77,109.41,110.78,46602587
8-Oct-15,110.06,110.19,108.21,109.5,61698450
9-Oct-15,111.64,112.28,109.49,112.12,52533783
12-Oct-15,112.73,112.75,111.44,111.6,30114425
13-Oct-15,110.82,112.45,110.68,111.79,32424018
14-Oct-15,111.29,111.52,109.56,110.21,44325611
15-Oct-15,110.93,112.1,110.49,111.86,37340996
16-Oct-15,111.78,112.0,110.53,111.04,38236278
19-Oct-15,110.8,111.75,110.11,111.73,29606075
20-Oct-15,111.34,114.17,110.82,113.77,48778770
21-Oct-15,114.0,115.58,113.7,113.76,41795238
22-Oct-15,114.33,115.5,114.1,115.5,41272693
23-Oct-15,118.77,119.23,116.33,119.08,59139552
26-Oct-15,118.08,118.13,114.92,115.28,66019504
27-Oct-15,115.4,116.54,113.99,114.55,57953589
28-Oct-15,117.58,119.3,116.06,119.27,85023324
29-Oct-15,118.7,120.69,118.27,120.53,50240803
30-Oct-15,120.99,121.22,119.45,119.5,48811991
2-Nov-15,120.8,121.36,119.61,121.18,31761309
3-Nov-15,120.79,123.49,120.7,122.57,45331025
4-Nov-15,122.56,123.82,121.62,122.0,44343498
5-Nov-15,121.85,122.69,120.18,120.92,39258480
6-Nov-15,121.08,121.81,120.62,121.06,32931447
9-Nov-15,120.96,121.81,120.05,120.57,33657546
10-Nov-15,116.9,118.07,116.06,116.77,58635125
11-Nov-15,116.37,117.42,115.21,116.11,45104903
12-Nov-15,116.26,116.82,115.65,115.72,32262598
13-Nov-15,115.2,115.57,112.27,112.34,45164053
16-Nov-15,111.38,114.24,111.0,114.18,37651022
17-Nov-15,114.92,115.05,113.32,113.69,27253964
18-Nov-15,115.76,117.49,115.5,117.29,46163404
19-Nov-15,117.64,119.75,116.76,118.78,42908179
20-Nov-15,119.2,119.92,118.85,119.3,34103529
23-Nov-15,119.27,119.73,117.34,117.75,32266736
24-Nov-15,117.33,119.35,117.12,118.88,42426855
25-Nov-15,119.21,119.23,117.92,118.03,21388308
27-Nov-15,118.29,118.41,117.6,117.81,13043720
30-Nov-15,117.99,119.41,117.75,118.3,37658671
1-Dec-15,118.75,118.81,116.86,117.34,34700991
2-Dec-15,117.34,118.11,116.08,116.28,33198964
3-Dec-15,115.24,116.79,114.22,115.2,41569509
4-Dec-15,115.29,119.25,115.11,119.03,57776977
7-Dec-15,118.32,119.86,117.81,118.28,32084249
8-Dec-15,117.52,118.6,116.86,118.23,34309450
9-Dec-15,115.3,117.69,115.08,115.62,46361357
10-Dec-15,116.04,116.94,115.51,116.17,29212727
11-Dec-15,115.19,115.39,112.85,113.18,46886161
14-Dec-15,112.18,112.68,109.79,112.48,64318732
15-Dec-15,111.94,112.8,110.35,110.49,53323105
16-Dec-15,111.07,111.99,108.8,111.34,56238467
17-Dec-15,112.02,112.25,108.98,108.98,44772827
18-Dec-15,108.91,109.52,105.81,106.03,96453327
21-Dec-15,107.28,107.37,105.57,107.33,47590610
22-Dec-15,107.4,107.72,106.45,107.23,32789367
23-Dec-15,107.27,108.85,107.2,108.61,32657354
24-Dec-15,109.0,109.0,107.95,108.03,13596680
28-Dec-15,107.59,107.69,106.18,106.82,26704210
29-Dec-15,106.96,109.43,106.86,108.74,30931243
30-Dec-15,108.58,108.7,107.18,107.32,25213777
31-Dec-15,107.01,107.03,104.82,105.26,40912316
4-Jan-16,102.61,105.37,102.0,105.35,67281190
5-Jan-16,105.75,105.85,102.41,102.71,55790992
6-Jan-16,100.56,102.37,99.87,100.7,68457388
7-Jan-16,98.68,100.13,96.43,96.45,81094428
8-Jan-16,98.55,99.11,96.76,96.96,70798016
11-Jan-16,98.97,99.06,97.34,98.53,49739377
12-Jan-16,100.55,100.69,98.84,99.96,49154227
13-Jan-16,100.32,101.19,97.3,97.39,61745031
14-Jan-16,97.96,100.48,95.74,99.52,62424154
15-Jan-16,96.2,97.71,95.36,97.13,79010008
19-Jan-16,98.41,98.65,95.5,96.66,52841349
20-Jan-16,95.1,98.19,93.42,96.79,72008265
21-Jan-16,97.06,97.88,94.94,96.3,52054521
22-Jan-16,98.63,101.46,98.37,101.42,65562769
25-Jan-16,101.52,101.53,99.21,99.44,51196375
26-Jan-16,99.93,100.88,98.07,99.99,63538305
27-Jan-16,96.04,96.63,93.34,93.42,132224500
28-Jan-16,93.79,94.52,92.39,94.09,55557109
29-Jan-16,94.79,97.34,94.35,97.34,64010141
1-Feb-16,96.47,96.71,95.4,96.43,40571593
2-Feb-16,95.42,96.04,94.28,94.48,37081206
3-Feb-16,95.0,96.84,94.08,96.35,45366710
4-Feb-16,95.86,97.33,95.19,96.6,46263907
5-Feb-16,96.52,96.92,93.69,94.02,45853883
8-Feb-16,93.13,95.7,93.04,95.01,53852284
9-Feb-16,94.29,95.94,93.93,94.99,44262912
10-Feb-16,95.92,96.35,94.1,94.27,42244975
11-Feb-16,93.79,94.72,92.59,93.7,49686210
12-Feb-16,94.19,94.5,93.01,93.99,40121670
16-Feb-16,95.02,96.85,94.61,96.64,47490678
17-Feb-16,96.67,98.21,96.15,98.12,44390173
18-Feb-16,98.84,98.89,96.09,96.26,38494442
19-Feb-16,96.0,96.76,95.8,96.04,34485576
22-Feb-16,96.31,96.9,95.92,96.88,34048195
23-Feb-16,96.4,96.5,94.55,94.69,31686699
24-Feb-16,93.98,96.38,93.32,96.1,36155642
25-Feb-16,96.05,96.76,95.25,96.76,27393905
26-Feb-16,97.2,98.02,96.58,96.91,28913208
29-Feb-16,96.86,98.23,96.65,96.69,34876558
1-Mar-16,97.65,100.77,97.42,100.53,50153943
2-Mar-16,100.51,100.89,99.64,100.75,33084941
3-Mar-16,100.58,101.71,100.45,101.5,36792245
4-Mar-16,102.37,103.75,101.37,103.01,45936485
7-Mar-16,102.39,102.83,100.96,101.87,35828909
8-Mar-16,100.78,101.76,100.4,101.03,31274161
9-Mar-16,101.31,101.58,100.27,101.12,27130729
10-Mar-16,101.41,102.24,100.15,101.17,33513577
11-Mar-16,102.24,102.28,101.5,102.26,27200833
14-Mar-16,101.91,102.91,101.78,102.52,25027426
15-Mar-16,103.96,105.18,103.85,104.58,40067734
16-Mar-16,104.61,106.31,104.59,105.97,37893758
17-Mar-16,105.52,106.47,104.96,105.8,34244593
18-Mar-16,106.34,106.5,105.19,105.92,43402289
21-Mar-16,105.93,107.65,105.14,105.91,35180796
22-Mar-16,105.25,107.29,105.21,106.72,32232567
23-Mar-16,106.48,107.07,105.9,106.13,25452612
24-Mar-16,105.47,106.25,104.89,105.67,25480914
28-Mar-16,106.0,106.19,105.06,105.19,19303557
29-Mar-16,104.89,107.79,104.88,107.68,30774115
30-Mar-16,108.65,110.42,108.6,109.56,45159861
31-Mar-16,109.72,109.9,108.88,108.99,25685672
1-Apr-16,108.78,110.0,108.2,109.99,25626163
4-Apr-16,110.42,112.19,110.27,111.12,37243224
5-Apr-16,109.51,110.73,109.42,109.81,26495312
6-Apr-16,110.23,110.98,109.2,110.96,26047772
7-Apr-16,109.95,110.42,108.12,108.54,30881022
8-Apr-16,108.91,109.77,108.17,108.66,23514462
11-Apr-16,108.97,110.61,108.83,109.02,28313525
12-Apr-16,109.34,110.5,108.66,110.44,26812000
13-Apr-16,110.8,112.34,110.8,112.04,32691799
14-Apr-16,111.62,112.39,111.33,112.1,25337435
15-Apr-16,112.11,112.3,109.73,109.85,46418482
18-Apr-16,108.89,108.95,106.94,107.48,60834027
19-Apr-16,107.88,108.0,106.23,106.91,32292344
20-Apr-16,106.64,108.09,106.06,107.13,28666865
21-Apr-16,106.93,106.93,105.52,105.97,31356434
22-Apr-16,105.01,106.48,104.62,105.68,33477142
25-Apr-16,105.0,105.65,104.51,105.08,27950966
26-Apr-16,103.91,105.3,103.91,104.35,40338403
27-Apr-16,96.0,98.71,95.68,97.82,113538389
28-Apr-16,97.61,97.88,94.25,94.83,81990674
29-Apr-16,93.99,94.72,92.51,93.74,68334434
2-May-16,93.96,94.08,92.4,93.64,47736879
3-May-16,94.2,95.74,93.68,95.18,56533960
4-May-16,95.2,95.9,93.82,94.19,40824776
5-May-16,94.0,94.07,92.68,93.24,35763138
6-May-16,93.37,93.45,91.85,92.72,43458189
9-May-16,93.0,93.77,92.59,92.79,32855251
10-May-16,93.33,93.57,92.11,93.42,33592465
11-May-16,93.48,93.57,92.46,92.51,28539912
12-May-16,92.72,92.78,89.47,90.34,76109795
13-May-16,90.0,91.67,90.0,90.52,44188153
16-May-16,92.39,94.39,91.65,93.88,61140610
17-May-16,94.55,94.7,93.01,93.49,46507449
18-May-16,94.16,95.21,93.89,94.56,41923114
19-May-16,94.64,94.64,93.57,94.2,29693945
20-May-16,94.64,95.43,94.52,95.22,31804564
23-May-16,95.87,97.19,95.67,96.43,37860535
24-May-16,97.22,98.09,96.84,97.9,35036561
25-May-16,98.67,99.74,98.11,99.62,38168760
26-May-16,99.68,100.73,98.64,100.41,56093437
27-May-16,99.44,100.47,99.24,100.35,36229530
31-May-16,99.6,100.4,98.82,99.86,42307212
1-Jun-16,99.02,99.54,98.33,98.46,29173285
2-Jun-16,97.6,97.84,96.63,97.72,40191600
3-Jun-16,97.79,98.27,97.45,97.92,28504888
6-Jun-16,97.99,101.89,97.55,98.63,23292504
7-Jun-16,99.25,99.87,98.96,99.03,22409450
8-Jun-16,99.02,99.56,98.68,98.94,20848131
9-Jun-16,98.5,99.99,98.46,99.65,26601354
10-Jun-16,98.53,99.35,98.48,98.83,31712936
13-Jun-16,98.69,99.12,97.1,97.34,38020494
14-Jun-16,97.32,98.48,96.75,97.46,31931944
15-Jun-16,97.82,98.41,97.03,97.14,29445227
16-Jun-16,96.45,97.75,96.07,97.55,31326815
17-Jun-16,96.62,96.65,95.3,95.33,61008219
20-Jun-16,96.0,96.57,95.03,95.1,34411901
21-Jun-16,94.94,96.35,94.68,95.91,35546358
22-Jun-16,96.25,96.89,95.35,95.55,29219122
23-Jun-16,95.94,96.29,95.25,96.1,32240187
24-Jun-16,92.91,94.66,92.65,93.4,75311356
27-Jun-16,93.0,93.05,91.5,92.04,46622188
28-Jun-16,92.9,93.66,92.14,93.59,40444914
29-Jun-16,93.97,94.55,93.63,94.4,36531006
30-Jun-16,94.44,95.77,94.3,95.6,35836356
1-Jul-16,95.49,96.46,95.33,95.89,26026540
5-Jul-16,95.39,95.4,94.46,94.99,27705210
6-Jul-16,94.6,95.66,94.37,95.53,30949090
7-Jul-16,95.7,96.5,95.62,95.94,25139558
8-Jul-16,96.49,96.89,96.05,96.68,28912103
11-Jul-16,96.75,97.65,96.73,96.98,23794945
12-Jul-16,97.17,97.7,97.12,97.42,24167463
13-Jul-16,97.41,97.67,96.84,96.87,25892171
14-Jul-16,97.39,98.99,97.32,98.79,38918997
15-Jul-16,98.92,99.3,98.5,98.78,30136990
18-Jul-16,98.7,100.13,98.6,99.83,36493867
19-Jul-16,99.56,100.0,99.34,99.87,23779924
20-Jul-16,100.0,100.46,99.74,99.96,26275968
21-Jul-16,99.83,101.0,99.13,99.43,32702028
22-Jul-16,99.26,99.3,98.31,98.66,28313669
25-Jul-16,98.25,98.84,96.92,97.34,40382921
26-Jul-16,96.82,97.97,96.42,96.67,56239822
27-Jul-16,104.26,104.35,102.75,102.95,92344820
28-Jul-16,102.83,104.45,102.82,104.34,39869839
29-Jul-16,104.19,104.55,103.68,104.21,27733688
1-Aug-16,104.41,106.15,104.41,106.05,38167871
2-Aug-16,106.05,106.07,104.0,104.48,33816556
3-Aug-16,104.81,105.84,104.77,105.79,30202641
4-Aug-16,105.58,106.0,105.28,105.87,27408650
5-Aug-16,106.27,107.65,106.18,107.48,40553402
8-Aug-16,107.52,108.37,107.16,108.37,28037220
9-Aug-16,108.23,108.94,108.01,108.81,26315204
10-Aug-16,108.71,108.9,107.76,108.0,24008505
11-Aug-16,108.52,108.93,107.85,107.93,27484506
12-Aug-16,107.78,108.44,107.78,108.18,18660434
15-Aug-16,108.14,109.54,108.08,109.48,25868209
16-Aug-16,109.63,110.23,109.21,109.38,33794448
17-Aug-16,109.1,109.37,108.34,109.22,25355976
18-Aug-16,109.23,109.6,109.02,109.08,21984703
19-Aug-16,108.77,109.69,108.36,109.36,25368072
22-Aug-16,108.86,109.1,107.85,108.51,25820230
23-Aug-16,108.59,109.32,108.53,108.85,21257669
24-Aug-16,108.56,108.75,107.68,108.03,23675081
25-Aug-16,107.39,107.88,106.68,107.57,25086248
26-Aug-16,107.41,107.95,106.31,106.94,27766291
29-Aug-16,106.62,107.44,106.29,106.82,24970300
30-Aug-16,105.8,106.5,105.5,106.0,24863945
31-Aug-16,105.66,106.57,105.64,106.1,29662406
1-Sep-16,106.14,106.8,105.62,106.73,26701523
2-Sep-16,107.7,108.0,106.82,107.73,26334858
6-Sep-16,107.9,108.3,107.51,107.7,26880391
7-Sep-16,107.83,108.76,107.07,108.36,42364328
8-Sep-16,107.25,107.27,105.24,105.52,53002026
9-Sep-16,104.64,105.72,103.13,103.13,46556984
12-Sep-16,102.65,105.72,102.53,105.44,45292770
13-Sep-16,107.51,108.79,107.24,107.95,62176190
14-Sep-16,108.73,113.03,108.6,111.77,112340318
15-Sep-16,113.86,115.73,113.49,115.57,90613177
16-Sep-16,115.12,116.13,114.04,114.92,79886911
19-Sep-16,115.19,116.18,113.25,113.58,47023046
20-Sep-16,113.05,114.12,112.51,113.57,34514269
21-Sep-16,113.85,113.99,112.44,113.55,36003185
22-Sep-16,114.35,114.94,114.0,114.62,31073984
23-Sep-16,114.42,114.79,111.55,112.71,52481151
26-Sep-16,111.64,113.39,111.55,112.88,29869442
27-Sep-16,113.0,113.18,112.34,113.09,24607412
28-Sep-16,113.69,114.64,113.43,113.95,29641085
29-Sep-16,113.16,113.8,111.8,112.18,35886990
30-Sep-16,112.46,113.37,111.8,113.05,36379106
3-Oct-16,112.71,113.05,112.28,112.52,21701760
4-Oct-16,113.06,114.31,112.63,113.0,29736835
5-Oct-16,113.4,113.66,112.69,113.05,21453089
6-Oct-16,113.7,114.34,113.13,113.89,28779313
7-Oct-16,114.31,114.56,113.51,114.06,24358443
10-Oct-16,115.02,116.75,114.72,116.05,36235956
11-Oct-16,117.7,118.69,116.2,116.3,64041043
12-Oct-16,117.35,117.98,116.75,117.34,37586787
13-Oct-16,116.79,117.44,115.72,116.98,35192406
14-Oct-16,117.88,118.17,117.13,117.63,35652191
17-Oct-16,117.33,117.84,116.78,117.55,23624896
18-Oct-16,118.18,118.21,117.45,117.47,24553478
19-Oct-16,117.25,117.76,113.8,117.12,20034594
20-Oct-16,116.86,117.38,116.33,117.06,24125801
21-Oct-16,116.81,116.91,116.28,116.6,23192665
24-Oct-16,117.1,117.74,117.0,117.65,23538673
25-Oct-16,117.95,118.36,117.31,118.25,48128970
26-Oct-16,114.31,115.7,113.31,115.59,66134219
27-Oct-16,115.39,115.86,114.1,114.48,34562045
28-Oct-16,113.87,115.21,113.45,113.72,37861662
31-Oct-16,113.65,114.23,113.2,113.54,26419398
1-Nov-16,113.46,113.77,110.53,111.49,43825812
2-Nov-16,111.4,112.35,111.23,111.59,28331709
3-Nov-16,110.98,111.46,109.55,109.83,26932602
4-Nov-16,108.53,110.25,108.11,108.84,30836997
7-Nov-16,110.08,110.51,109.46,110.41,32560000
8-Nov-16,110.31,111.72,109.7,111.06,24254179
9-Nov-16,109.88,111.32,108.05,110.88,59176361
10-Nov-16,111.09,111.09,105.83,107.79,57134541
11-Nov-16,107.12,108.87,106.55,108.43,34143898
14-Nov-16,107.71,107.81,104.08,105.71,51175504
15-Nov-16,106.57,107.68,106.16,107.11,32264510
16-Nov-16,106.7,110.23,106.6,109.99,58840522
17-Nov-16,109.81,110.35,108.83,109.95,26964598
18-Nov-16,109.72,110.54,109.66,110.06,28428917
21-Nov-16,110.12,111.99,110.01,111.73,29264571
22-Nov-16,111.95,112.42,111.4,111.8,25965534
23-Nov-16,111.36,111.51,110.33,111.23,27426394
25-Nov-16,111.47,111.87,110.95,111.79,11475922
28-Nov-16,111.43,112.46,111.39,111.57,27193983
29-Nov-16,110.78,112.03,110.07,111.46,28528750
30-Nov-16,111.6,112.2,110.27,110.52,36162258
1-Dec-16,110.36,110.94,109.03,109.49,37086862
2-Dec-16,109.17,110.09,108.85,109.9,26527997
5-Dec-16,110.0,110.03,108.25,109.11,34324540
6-Dec-16,109.5,110.36,109.19,109.95,26195462
7-Dec-16,109.26,111.19,109.16,111.03,29998719
8-Dec-16,110.86,112.43,110.6,112.12,27068316
9-Dec-16,112.31,114.7,112.31,113.95,34402627
12-Dec-16,113.29,115.0,112.49,113.3,26374377
13-Dec-16,113.84,115.92,113.75,115.19,43733811
14-Dec-16,115.04,116.2,114.98,115.19,34031834
15-Dec-16,115.38,116.73,115.23,115.82,46524544
16-Dec-16,116.47,116.5,115.64,115.97,44351134
19-Dec-16,115.8,117.38,115.75,116.64,27779423
20-Dec-16,116.74,117.5,116.68,116.95,21424965
21-Dec-16,116.8,117.4,116.78,117.06,23783165
22-Dec-16,116.35,116.51,115.64,116.29,26085854
